SPECTRUM DATA FILE
SpectrumCount:	2
PixelCount:	2500
UserName:	XCS Laser
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	Broadcom
DeviceSerialNo:	21444

Name:	last spectrum	last spectrum
Date:	2020-11-23T16:39:45.7650000-08:00	2020-11-23T16:52:36.9100000-08:00
ExposureTime:	0.1	0.1
TemporalAvg:	1	1
IntensityUnit:	normalizedCounts	normalizedCounts
CCDLoadLevel:	0.5133696	0.4760772
Temperature:	25.77332	26.1875
DiagramColor:	200	16711680
ProcessingSteps:	847	847

Wavelength [nm]	Intensity1	Intensity2
458.2778	0.02659879	3.47883
458.6138	1.160211	4.408548
458.9499	1.417252	3.979511
459.2859	0.2924483	3.152822
459.6218	-0.2513989	2.9971
459.9578	-0.08305483	3.280139
460.2938	-0.5138384	2.733282
460.6297	-0.6728154	2.724323
460.9657	0.6927331	3.877479
461.3016	0.4939057	3.294686
461.6375	-0.2981073	2.113708
461.9734	-0.3468454	1.843698
462.3094	0.5070246	3.045957
462.6452	0.8247733	3.650826
462.9811	0.5996291	3.312472
463.317	0.2280853	2.820737
463.6529	0.1887553	2.444319
463.9887	-0.116119	2.845616
464.3246	-0.3029977	2.059816
464.6604	0.1472838	2.794118
464.9962	0.8298738	2.958662
465.332	0.03438948	2.537818
465.6678	-0.531488	1.421582
466.0036	-0.7962711	0.9989411
466.3394	-0.6072952	1.938846
466.6751	-0.3356179	2.256364
467.0109	-0.2446431	3.195151
467.3466	0.321705	1.773297
467.6824	0.7716305	1.476825
468.0181	1.0665	1.078916
468.3538	0.02920376	1.16064
468.6895	-0.05050569	1.598945
469.0252	0.3146469	2.13365
469.3609	0.9653182	2.389343
469.6966	-0.1812061	1.533875
470.0322	-0.1291614	1.856458
470.3679	0.07728217	1.841145
470.7035	1.052563	2.272564
471.0392	0.9505911	2.347526
471.3748	1.166616	1.988477
471.7104	1.040993	0.4049991
472.046	0.2264457	0.2235813
472.3816	-0.4164284	0.547175
472.7172	-0.6768847	1.715703
473.0527	-0.1622764	1.013024
473.3883	0.1720945	1.652409
473.7238	1.075578	1.641855
474.0594	1.134018	1.434508
474.3949	0.6072548	0.7604212
474.7304	0.1439194	0.4473098
475.0659	1.030891	1.110246
475.4014	0.6434278	1.136672
475.7369	-0.09431902	1.504608
476.0724	0.5649743	1.221788
476.4078	1.290529	1.445066
476.7433	0.1053115	2.150568
477.0787	-0.4886359	1.830431
477.4141	0.7247421	1.803051
477.7495	1.197379	1.524592
478.085	-0.5050946	1.858323
478.4203	-0.8653643	1.023848
478.7557	-0.1199712	-0.1007977
479.0911	0.2622595	-0.246729
479.4265	-0.2381823	1.151262
479.7618	0.2959828	2.141605
480.0972	0.8309355	1.814239
480.4325	0.9114915	0.5857278
480.7678	0.7350135	0.9407173
481.1031	1.006165	1.12128
481.4384	2.160882	1.806164
481.7737	2.643074	1.431711
482.109	1.87702	0.9052181
482.4443	0.0578775	-0.08363356
482.7795	0.4119547	0.3164777
483.1148	0.8811049	1.712347
483.45	0.9295545	1.780825
483.7852	0.5092627	0.7846631
484.1205	0.4164163	0.555292
484.4557	0.2665954	1.627972
484.7909	-0.105807	1.385201
485.1261	-0.08490853	1.114224
485.4612	-0.2928102	1.253789
485.7964	0.6956067	1.593763
486.1315	0.9893612	1.634801
486.4667	0.2961632	1.467605
486.8018	-0.3586001	1.324116
487.1369	0.1990769	1.581012
487.472	1.047224	2.204849
487.8071	0.6385496	1.975696
488.1422	0.6520035	1.17032
488.4773	0.7861565	1.066331
488.8124	1.140159	1.279835
489.1474	0.1625597	1.488114
489.4825	0.2636405	1.006589
489.8175	1.158363	0.2416467
490.1525	1.717093	0.2463629
490.4875	1.743927	1.272594
490.8225	1.650159	2.175299
491.1575	0.764194	1.125579
491.4925	-0.1924352	0.6694114
491.8275	-0.7495906	1.089204
492.1624	-0.5238189	1.518209
492.4974	-0.06291569	1.980465
492.8323	0.3050844	2.881248
493.1672	0.2593631	2.630844
493.5022	-0.02216941	1.549597
493.8371	0.432481	1.502634
494.172	-0.03338724	1.874516
494.5068	0.131586	1.19509
494.8417	0.2471147	0.9960337
495.1766	0.4410887	1.384247
495.5114	0.5947205	2.287436
495.8463	0.94073	2.537073
496.1811	0.6239238	2.514887
496.5159	0.5041952	2.656604
496.8507	0.7088661	2.467581
497.1855	0.9327346	1.784151
497.5203	0.2224502	1.111596
497.8551	0.05694901	0.752405
498.1898	0.1819776	0.8830221
498.5246	-0.1932004	0.7913849
498.8593	-0.1581127	2.271938
499.1941	0.1038652	2.733163
499.5288	1.276975	2.813542
499.8635	1.110474	1.140751
500.1982	0.9074475	1.357691
500.5329	0.3202081	1.483729
500.8676	-0.1130773	2.318086
501.2022	0.1144647	1.515196
501.5369	0.5074701	1.840274
501.8715	1.143967	1.397613
502.2061	1.326809	1.919737
502.5408	1.740058	1.921144
502.8754	1.29528	2.388149
503.21	0.9944885	2.296087
503.5446	-0.09838751	2.008572
503.8792	0.1560234	1.921568
504.2137	1.567127	2.26543
504.5482	2.331403	2.278246
504.8828	0.6271771	2.736421
505.2173	-0.4101232	2.210284
505.5518	-0.5426412	1.871962
505.8864	-0.3856083	1.496905
506.2209	-0.6275239	1.037709
506.5554	-0.8535062	0.7292391
506.8898	0.3260466	1.036207
507.2243	1.791703	1.157693
507.5588	2.851938	1.001574
507.8932	1.647013	1.955435
508.2277	0.291954	2.792459
508.5621	-0.4828832	1.751885
508.8965	0.3698543	1.471448
509.2309	0.8583066	2.293026
509.5653	0.746008	3.266038
509.8997	0.51645	3.160437
510.234	0.6842985	3.101385
510.5684	1.023138	2.439516
510.9027	1.282922	2.935066
511.2371	1.207936	2.715148
511.5714	1.527113	3.005502
511.9057	1.079328	1.961179
512.2401	0.2100716	1.486571
512.5743	-0.03983703	1.900581
512.9086	-0.01507936	2.871605
513.2429	-0.2582091	3.109528
513.5771	-0.09531648	3.117049
513.9114	0.6554731	3.353815
514.2456	-0.007310851	2.893872
514.5798	0.2398843	2.038013
514.9141	0.2247959	2.271726
515.2482	1.274118	2.815933
515.5825	0.8939475	4.154449
515.9166	0.5539367	4.233603
516.2508	-0.02672433	3.780323
516.585	0.3759029	2.942377
516.9191	1.184883	3.335458
517.2532	1.161089	3.12209
517.5874	1.077571	3.873992
517.9215	-0.286548	3.631088
518.2556	-0.7063471	4.037365
518.5897	-0.4130349	3.34564
518.9238	0.9714391	4.086695
519.2578	1.467204	3.586869
519.5919	1.409343	3.700807
519.926	0.9514849	2.922157
520.26	0.3528489	2.262537
520.594	-0.5689275	2.212524
520.928	-0.1742284	2.655235
521.262	0.8727987	3.478451
521.596	1.289165	2.967348
521.93	0.7583038	3.195571
522.264	-0.2052073	2.721631
522.598	-0.26297	2.882422
522.9319	0.5003744	2.859213
523.2658	0.970803	3.100796
523.5997	0.1779508	2.539341
523.9337	-0.36559	2.079807
524.2676	0.337652	2.616276
524.6014	0.8135507	3.323281
524.9354	0.01521856	3.476514
525.2692	0.7096542	3.131267
525.6031	1.362658	3.748624
525.937	1.925837	3.398978
526.2708	0.905686	2.565667
526.6046	1.394368	2.82016
526.9384	0.8721571	3.374739
527.2722	0.8852355	2.703438
527.606	0.6518868	2.182986
527.9398	1.435689	3.186963
528.2736	1.044402	4.171549
528.6073	0.9972791	4.548481
528.941	0.6815371	3.46461
529.2748	0.5678738	1.689911
529.6085	0.4065064	2.216266
529.9422	1.320605	3.062511
530.2759	1.673588	4.031757
530.6096	0.6531218	3.829258
530.9433	0.03994277	4.1855
531.277	0.5878176	3.697949
531.6107	1.613974	4.283965
531.9443	1.546099	4.081814
532.2779	0.9285104	3.93885
532.6115	0.3687655	4.108842
532.9451	0.4299046	3.663776
533.2787	0.6524304	3.053466
533.6124	1.610561	3.228149
533.9459	1.440417	3.910406
534.2795	0.3587223	3.880359
534.613	-0.3399917	2.751961
534.9466	-0.28499	1.751421
535.2801	0.4579916	1.707008
535.6136	1.379966	3.468672
535.9471	1.180479	3.82826
536.2806	0.2901453	3.153001
536.6141	0.2837262	1.931339
536.9476	1.441925	2.508166
537.2811	0.3852999	3.720549
537.6146	0.2281274	3.939578
537.948	-0.07593292	2.620971
538.2814	0.4238369	2.251868
538.6148	-0.2696936	2.746422
538.9482	0.1367938	4.495905
539.2816	0.8491151	5.566291
539.6151	1.148121	4.947407
539.9484	1.148661	3.175943
540.2817	1.225265	2.451308
540.6151	1.188679	2.729698
540.9484	1.088333	2.849628
541.2818	0.5677204	2.780478
541.6151	0.2221409	2.352024
541.9484	-0.2083459	2.437777
542.2817	0.4700185	3.298022
542.615	0.4340368	3.581853
542.9482	0.9606038	3.087927
543.2815	1.795572	2.834181
543.6147	2.112826	2.536608
543.948	1.279152	2.670964
544.2813	0.7443547	3.270514
544.6144	1.099048	3.607519
544.9476	1.424524	2.333002
545.2808	1.106519	1.371725
545.614	0.9386041	1.298589
545.9472	0.7351344	2.586568
546.2803	1.863614	3.122647
546.6135	2.15043	3.425981
546.9467	1.85448	3.096456
547.2798	0.8497975	3.10917
547.6129	0.6272839	2.117468
547.946	0.8427035	1.741369
548.2791	1.618147	2.129892
548.6122	1.651385	3.095396
548.9453	1.229236	3.472654
549.2783	1.718635	3.782871
549.6113	2.120323	3.417849
549.9443	0.9853832	3.235286
550.2774	0.1259184	3.552947
550.6104	0.245017	3.311087
550.9434	0.4779683	3.155186
551.2764	0.8076226	2.893615
551.6094	1.498138	2.475586
551.9423	1.974797	2.929299
552.2753	1.763646	4.051442
552.6082	1.16881	4.121011
552.9412	0.5832348	3.404114
553.274	0.213823	3.640879
553.6069	0.6137904	3.827127
553.9399	0.8125404	3.13912
554.2728	1.387265	2.800392
554.6056	0.5193098	2.40721
554.9385	0.8257748	2.25208
555.2713	-0.008408673	2.404792
555.6042	-0.08875497	3.780932
555.937	-0.1661964	4.196624
556.2698	0.9440885	4.62476
556.6026	1.089469	3.588337
556.9354	0.6951802	3.073119
557.2682	-0.2345831	2.449328
557.601	-0.2021195	3.926031
557.9337	1.057909	3.93064
558.2664	1.118828	3.217777
558.5992	0.4023862	2.515035
558.9319	-0.2614371	2.795466
559.2646	0.07358729	2.099462
559.5973	-0.1828486	2.784995
559.93	0.6056559	2.759895
560.2627	0.6865123	3.138829
560.5953	0.3093542	1.930438
560.928	-0.2622015	2.074744
561.2606	-0.1525058	2.409465
561.5933	1.106199	2.59413
561.9259	1.155838	1.771635
562.2585	1.924677	2.173049
562.5911	1.258988	3.777744
562.9236	1.160074	3.303603
563.2562	0.5465935	1.969679
563.5888	0.5887684	1.757637
563.9213	0.1245735	2.25814
564.2539	0.997095	2.161005
564.5864	1.63106	2.386593
564.9189	1.702414	2.853029
565.2514	0.8604677	4.185361
565.5839	1.025513	4.255922
565.9164	0.8331983	3.498434
566.2488	1.385607	2.72854
566.5813	1.359684	2.801215
566.9138	1.013591	3.078287
567.2462	0.1164417	2.757264
567.5786	0.07651504	3.625784
567.911	0.2864698	3.088471
568.2434	0.9318112	2.800221
568.5758	0.8076755	2.027923
568.9081	0.09504989	2.652345
569.2405	-0.004168261	3.299296
569.5729	0.1317574	3.587476
569.9052	1.176	3.501854
570.2375	1.054477	3.534001
570.5699	0.7259665	4.859286
570.9022	-0.008114687	4.861825
571.2344	1.07458	4.415288
571.5667	1.490144	2.830183
571.899	0.9614666	3.155356
572.2313	0.8887101	2.483016
572.5635	0.5096716	2.914243
572.8958	-0.1345431	2.985873
573.228	-0.5381552	3.105965
573.5602	0.4746729	2.111476
573.8923	0.3220087	2.348071
574.2245	-0.01225444	3.365735
574.5567	0.02220975	3.4937
574.8889	0.9110517	3.332593
575.221	1.405711	3.155338
575.5532	0.89662	3.528545
575.8853	0.9484363	3.496327
576.2174	1.098655	3.977319
576.5495	1.153159	3.681467
576.8816	1.19803	3.85556
577.2137	1.574599	2.921792
577.5458	1.820438	3.222653
577.8778	1.537469	4.180391
578.2098	0.5086147	4.957939
578.5419	0.0646567	4.198428
578.8739	0.5899588	3.067321
579.2059	1.007928	3.089956
579.5379	0.1851939	3.424332
579.8699	0.2739101	4.526592
580.2019	1.382058	3.631315
580.5339	1.591487	2.538332
580.8658	0.7687316	2.19219
581.1978	-0.4335634	3.588618
581.5297	-0.0850972	3.118263
581.8616	0.2868834	2.387532
582.1935	1.208992	2.796148
582.5254	0.6989428	3.798751
582.8572	0.8111728	4.175552
583.1891	0.5603415	4.105588
583.521	2.128877	3.934828
583.8528	1.665033	3.593756
584.1846	0.9455123	3.488046
584.5165	0.04367047	3.365411
584.8483	1.631612	2.980314
585.1801	1.71424	3.26145
585.5118	0.248022	3.146485
585.8436	-1.014585	3.120083
586.1754	-1.20869	4.141552
586.5071	-0.01486634	4.07953
586.8389	0.6245397	2.907688
587.1706	2.185138	2.325003
587.5023	2.350467	3.741275
587.834	2.209776	3.826025
588.1657	0.7377629	4.50894
588.4974	0.896679	4.076614
588.829	0.5391405	3.65244
589.1607	0.7088569	3.051117
589.4924	1.263192	3.534955
589.824	1.940531	3.095907
590.1556	0.9678096	3.599425
590.4872	1.25611	4.510572
590.8188	2.259629	3.965399
591.1504	3.123164	3.196381
591.4819	1.595204	3.0073
591.8135	1.155305	3.10408
592.1451	0.4888664	2.872955
592.4766	1.287939	3.181112
592.8081	1.687184	3.524578
593.1396	2.147574	3.112865
593.4711	1.448836	2.859417
593.8026	1.394428	3.456766
594.1341	2.309556	4.589788
594.4655	1.231488	4.709601
594.797	0.6845593	3.61761
595.1284	1.438636	2.850996
595.4598	1.924769	3.197956
595.7913	0.5488884	4.281479
596.1227	0.8023401	4.557497
596.454	1.410229	4.61989
596.7855	1.979128	5.168047
597.1168	1.511215	4.943793
597.4482	1.604708	4.62732
597.7795	1.16615	4.302822
598.1108	1.965489	4.826625
598.4421	1.449338	3.698721
598.7734	1.488675	3.042895
599.1047	0.9755028	2.361135
599.436	1.853888	2.780535
599.7673	1.686588	3.711796
600.0986	2.952167	4.623485
600.4298	2.852043	4.465798
600.761	3.453933	3.456451
601.0923	2.883339	3.213312
601.4235	2.941405	3.2574
601.7547	2.164862	3.019676
602.0859	1.877417	3.596985
602.4171	2.277517	4.473206
602.7482	2.997754	4.762259
603.0793	2.296474	4.414973
603.4105	1.605524	3.906179
603.7416	1.052449	3.775567
604.0728	1.963795	3.943738
604.4038	2.219055	3.913223
604.7349	2.43866	3.957872
605.066	2.070335	4.628025
605.397	1.804312	4.995261
605.7281	1.27132	3.851179
606.0591	1.174196	3.628535
606.3902	1.31416	3.391721
606.7212	0.870187	3.475716
607.0522	1.043042	3.240148
607.3832	1.664528	2.809537
607.7142	2.880304	1.940775
608.0452	2.942439	2.111062
608.3761	2.916265	2.980308
608.707	1.17633	3.380543
609.038	1.561633	3.234046
609.3689	1.739541	3.064273
609.6998	2.356097	3.306712
610.0307	1.483389	4.120636
610.3616	2.062961	4.522627
610.6924	2.080993	4.430454
611.0233	2.35481	3.814694
611.3542	1.722822	3.346451
611.685	2.111676	2.816069
612.0158	2.122349	2.596647
612.3466	2.174192	3.766554
612.6774	1.791617	3.569794
613.0082	1.64411	2.331983
613.339	0.9185573	1.724441
613.6697	0.2318022	2.763391
614.0005	0.4354604	2.634259
614.3312	1.12159	2.52269
614.662	2.355602	2.318005
614.9927	2.050073	2.355642
615.3234	1.616032	2.530363
615.6541	0.6523538	2.727658
615.9847	1.076962	2.70716
616.3154	1.745242	2.400218
616.6461	1.629896	3.007349
616.9767	1.196774	3.376353
617.3073	1.363226	3.659617
617.6379	2.005107	3.287327
617.9685	1.965751	2.662104
618.2991	1.086897	2.587533
618.6297	1.003556	2.568513
618.9603	0.7213127	3.401602
619.2908	0.9021602	3.413449
619.6213	1.082216	3.412984
619.9519	1.775068	2.693594
620.2824	0.9404868	2.376528
620.6129	0.6346897	2.44215
620.9434	0.9384579	2.308946
621.2739	1.39378	1.907828
621.6044	0.412362	1.749949
621.9348	1.378599	2.323876
622.2653	2.145126	2.696252
622.5957	1.822211	3.203091
622.9261	0.6598039	2.868763
623.2565	0.7189817	2.698294
623.5869	1.084933	3.155945
623.9173	1.573844	4.311456
624.2476	1.879743	4.644708
624.578	2.907377	3.830127
624.9083	1.980619	2.865408
625.2387	1.641218	3.606144
625.569	0.8842385	4.614647
625.8993	1.301288	4.825047
626.2296	1.166693	3.973748
626.5599	1.200092	3.920272
626.8901	1.140262	3.838456
627.2204	0.7764322	3.232307
627.5507	0.7750666	2.508735
627.8809	1.282387	2.741998
628.2111	0.5511984	2.321939
628.5413	0.3746713	2.125012
628.8715	0.6000967	2.161232
629.2017	2.447461	3.305993
629.5319	1.877628	3.333409
629.8621	2.187971	3.500492
630.1922	1.36808	2.985226
630.5223	1.941767	2.200777
630.8524	0.499478	1.834939
631.1826	1.214824	2.5483
631.5126	1.28069	3.258684
631.8427	1.630553	3.297262
632.1728	0.3096013	2.898427
632.5029	0.7422113	2.272946
632.8329	1.003139	1.496936
633.163	0.2691619	1.313592
633.493	0.4157	2.023702
633.823	1.286969	2.186484
634.153	2.189123	1.515439
634.483	0.8420618	1.360805
634.8129	-0.03930956	2.028384
635.1429	0.2946188	2.103389
635.4728	0.9910386	1.948202
635.8028	0.2770892	2.484607
636.1327	-0.3219159	2.881065
636.4626	0.3942029	2.347826
636.7925	0.2888569	2.142101
637.1224	-0.0426344	2.060619
637.4523	0.2708195	2.281459
637.7821	1.086224	1.602491
638.1119	0.8189171	1.609545
638.4418	0.3963815	1.651193
638.7716	0.0640467	2.384382
639.1014	0.122545	1.219282
639.4312	1.210742	0.9958944
639.761	1.810861	1.396471
640.0908	1.602405	1.801698
640.4205	0.8497556	1.706249
640.7503	1.365124	1.509995
641.08	0.754165	1.683552
641.4097	0.7849454	1.386496
641.7394	1.434935	1.505046
642.0692	1.789255	1.616153
642.3989	1.268399	1.636147
642.7285	0.1668775	1.440051
643.0582	0.3584741	0.5830293
643.3878	0.9555232	0.6961582
643.7175	1.413363	1.797946
644.0471	0.6680512	2.370788
644.3767	0.8829941	2.163871
644.7063	1.579668	1.795284
645.0359	1.345618	0.6675639
645.3655	0.9792512	0.169356
645.695	0.7877256	1.282016
646.0245	1.111299	2.726867
646.3541	0.8729326	2.188516
646.6836	0.9396672	1.530894
647.0131	0.09822881	1.217197
647.3427	-0.1514259	1.390631
647.6721	0.6301069	1.627529
648.0016	0.5645638	1.043248
648.3311	1.10616	1.074741
648.6605	1.142718	0.9539705
648.9899	1.787206	1.329111
649.3193	0.4781226	0.7753795
649.6487	0.4318645	1.169497
649.9781	0.2438084	1.05299
650.3076	0.2865545	1.96248
650.6369	0.2443682	1.247439
650.9662	1.073738	0.5231044
651.2956	1.429314	-0.1587062
651.6249	0.6451896	0.8295298
651.9543	-0.2252164	0.9441052
652.2836	-0.1751754	1.032402
652.6129	0.3018529	0.5663062
652.9421	1.523879	0.6911704
653.2714	1.12532	0.4061406
653.6006	0.8411897	1.132588
653.9299	0.1922628	1.536283
654.2592	1.000234	1.653295
654.5884	0.5281326	0.891948
654.9175	0.8356314	0.9775223
655.2468	-0.054979	0.5944782
655.5759	-0.4072721	0.8470337
655.9051	-0.0679613	0.7934181
656.2343	0.2259334	1.144092
656.5634	0.1516084	0.3811773
656.8925	0.286822	0.4599203
657.2217	1.262183	0.2482259
657.5508	1.310892	0.4953584
657.8798	0.8405538	0.6313741
658.2089	0.08171686	1.884045
658.538	0.1027264	1.828002
658.8671	0.9084136	1.476673
659.1961	1.080486	1.004676
659.5251	0.6164781	0.8921695
659.8541	0.2099467	0.2364559
660.1832	0.6918246	0.2457694
660.5121	0.8006629	0.449733
660.8411	1.376281	1.099548
661.17	0.7252167	0.5534962
661.499	0.0811245	0.8662092
661.8279	0.08747292	0.9268616
662.1569	0.7749967	1.384581
662.4858	0.9398699	0.7224497
662.8147	1.015773	1.018321
663.1436	1.823297	0.7638509
663.4725	1.321488	0.457896
663.8013	0.8418936	0.8915772
664.1302	0.2781136	0.9937866
664.459	0.2906903	0.02300992
664.7878	-0.1930414	-0.2688611
665.1166	0.44187	1.208391
665.4454	1.251918	2.181744
665.7742	1.607918	1.624622
666.103	0.7939122	0.8315459
666.4318	0.2063985	1.124047
666.7605	0.5665212	2.029965
667.0892	0.6883351	1.93821
667.418	1.195895	1.762147
667.7467	0.3168671	0.9619183
668.0754	0.1590762	0.7882254
668.4041	-0.4962177	0.856424
668.7327	0.4841048	0.8750098
669.0614	0.4558982	0.9279221
669.39	1.052235	0.7496768
669.7186	-0.02983731	0.8419065
670.0473	-0.08103681	1.026056
670.3759	-0.2460128	2.287764
670.7045	0.6666421	2.359179
671.0331	0.5745935	0.8663131
671.3616	0.9407858	-0.4566843
671.6902	1.012291	-0.6950119
672.0187	0.4632442	0.5825533
672.3472	0.1078525	1.880226
672.6758	0.3880597	2.431682
673.0043	0.8434666	1.917977
673.3328	1.030638	0.6545398
673.6613	0.4233762	-0.3174084
673.9897	0.009646771	-0.9782676
674.3181	-0.1734381	-1.095685
674.6466	0.1067997	-1.396328
674.975	0.1638833	-0.5016559
675.3034	0.8794681	0.4936188
675.6318	1.200632	1.508723
675.9602	0.8719619	0.8149849
676.2886	0.5763376	0.07504105
676.6169	0.8007669	-0.08776263
676.9453	0.473785	1.1884
677.2736	0.5680613	1.291489
677.6019	0.7365906	1.139321
677.9302	1.007043	0.462447
678.2585	1.15067	0.01892887
678.5869	0.8298571	-0.1209834
678.9151	0.5512062	0.4254735
679.2433	0.1307103	0.9932902
679.5716	0.3657288	0.4512638
679.8998	-0.3740456	1.008795
680.228	-0.3435524	1.664929
680.5563	0.09500531	1.97739
680.8845	0.7642037	0.01106915
681.2126	0.8176656	-1.133626
681.5408	-0.08045725	-1.027438
681.869	-0.2395993	-0.3394415
682.1971	0.04130758	0.636209
682.5252	0.4278755	0.2654967
682.8533	0.4081048	-0.612717
683.1815	0.6850008	-0.9059108
683.5095	1.289095	-0.8638757
683.8376	0.8938521	0.471213
684.1656	0.3772517	1.426581
684.4937	-0.4357058	2.411259
684.8217	-0.6569474	0.7639256
685.1498	0.5891811	-0.1651236
685.4778	1.323209	0.1173131
685.8058	0.8341221	0.2832319
686.1337	0.04562403	-0.3044936
686.4617	0.06215762	-0.3763357
686.7897	-0.2767163	-0.3949395
687.1176	-0.4824294	-0.2563981
687.4456	0.1051562	-0.1690217
687.7735	0.09847559	0.856064
688.1014	0.1407647	0.2191014
688.4293	0.4691846	-0.07917725
688.7571	-0.223911	-0.09137766
689.085	-0.2688111	0.6438859
689.4129	-0.03355837	1.008404
689.7407	1.396561	0.2296338
690.0685	1.109754	-0.04603202
690.3964	0.9894703	-0.1676146
690.7242	0.5332324	-0.5910245
691.0519	0.6602916	-1.22158
691.3797	1.127307	-0.2998608
691.7075	1.103189	1.113799
692.0352	0.8289449	1.589623
692.363	-0.6236317	0.9894294
692.6907	-1.510759	0.117308
693.0184	-1.004938	0.6883453
693.3461	0.445064	1.542465
693.6738	0.9126023	1.90947
694.0015	0.4671459	0.6592931
694.3291	0.09073787	0.8902676
694.6567	0.2004025	0.7181475
694.9844	1.358236	0.8973252
695.312	1.244417	0.3261855
695.6396	0.7129772	0.1229365
695.9672	-0.2500394	-0.3045732
696.2947	0.9488087	-0.2165097
696.6223	0.5751084	0.5678255
696.9499	0.4856745	0.07078031
697.2774	0.03279547	0.07260805
697.6049	0.1683579	0.4785123
697.9324	-0.8397865	0.2962865
698.2599	-0.3094821	-0.1707994
698.5875	-0.7354495	-0.6931373
698.9149	-0.3544877	0.009530038
699.2424	-0.341993	0.172699
699.5698	0.6200273	0.7651515
699.8972	0.3265198	0.5182413
700.2247	0.7378233	0.8630418
700.5521	0.1243116	1.215044
700.8795	-0.1045905	1.656651
701.2068	0.2283224	0.8154344
701.5342	1.105234	0.4331481
701.8616	0.3883033	-0.4863211
702.1889	-0.2705184	-0.1838783
702.5162	-0.5724814	-0.499289
702.8436	0.3114359	-0.2633155
703.1708	1.214631	-0.06941544
703.4981	0.9972019	0.2912416
703.8254	0.01364267	0.6139625
704.1526	-0.2989142	-0.2010967
704.4799	0.2685125	-0.1455444
704.8071	-0.007318902	-0.4524937
705.1343	0.123331	-0.5839003
705.4615	0.5883261	0.04561413
705.7888	1.053144	0.8783313
706.116	-0.02656581	0.7610339
706.4431	-0.05407214	0.1289917
706.7703	0.6667295	0.7773797
707.0974	1.318226	1.827824
707.4246	0.7704355	1.013187
707.7516	0.7540863	-0.3152067
708.0787	1.594092	-0.4305663
708.4058	1.58461	0.5643748
708.7329	0.2193779	0.1069652
709.06	-1.060431	-1.170221
709.387	-0.8763198	-1.344201
709.7141	-0.09834637	-0.2921263
710.0411	0.399655	0.2174092
710.3681	0.1999185	0.06252641
710.6951	0.8946491	-0.06958039
711.022	0.9406806	0.9265842
711.349	0.2906432	1.150864
711.676	-1.093066	0.930401
712.0029	-0.5679018	0.2345962
712.3298	0.03268287	-0.4172261
712.6567	-0.04094819	-1.772802
712.9836	0.1130985	-0.9076703
713.3105	0.3433432	0.494529
713.6375	0.1548622	0.9000688
713.9643	0.3393987	0.04514378
714.2911	0.7014343	-0.6644582
714.618	0.8556175	-0.3846899
714.9448	0.3217019	-0.5722897
715.2716	0.8702435	0.6552208
715.5984	1.470805	1.024696
715.9252	0.5859285	1.483812
716.252	-0.1191204	0.68823
716.5787	0.4805543	0.2719096
716.9055	1.725584	0.08161287
717.2322	0.9148504	0.240265
717.5588	0.5397589	-0.02034493
717.8856	1.046103	-0.9129833
718.2123	0.7196586	-0.3156827
718.5389	0.01779112	0.2574384
718.8656	-0.3127707	0.2304332
719.1923	0.3387765	0.01088937
719.5189	0.08010408	0.6419936
719.8455	-0.7048024	0.4070773
720.1721	-1.148824	0.04304255
720.4987	-0.1960027	0.1555054
720.8253	0.7804961	0.1509041
721.1519	0.9841276	-0.2799678
721.4784	0.8285117	-0.3596298
721.8049	1.205764	0.8847409
722.1315	1.307103	0.7795085
722.4579	0.07664914	0.8705852
722.7844	-0.7295585	0.1282354
723.111	-0.7252433	0.238671
723.4374	0.691312	-1.099231
723.7639	1.365495	-0.7733281
724.0903	2.610832	0.08449759
724.4167	1.483903	-0.180257
724.7432	0.676159	-0.9494543
725.0696	-0.680535	-1.025103
725.3959	-0.2278464	-0.5278805
725.7224	-0.3675005	-0.3532495
726.0487	0.807119	-0.2018691
726.3751	0.4476704	-0.1472859
726.7014	0.6875911	0.3781286
727.0277	0.6305059	0.6435165
727.354	0.8960087	0.846489
727.6803	0.08262771	-0.3140044
728.0066	-0.4644627	-0.101288
728.3328	-0.2289504	0.1497696
728.6591	0.3847885	0.35693
728.9854	0.4037053	-0.3281054
729.3116	-0.3611465	-0.2262585
729.6378	-0.5933915	0.4008566
729.964	0.308804	0.03889575
730.2902	0.9007766	-0.480419
730.6163	1.051068	-0.4423497
730.9425	0.5311794	-0.3934677
731.2687	0.3351603	-0.1274309
731.5948	0.1464542	0.2343693
731.9209	0.1461534	0.3455456
732.247	-0.1845964	0.3228348
732.5731	0.02739356	-0.2621145
732.8992	0.1913265	-0.8252279
733.2253	0.4022163	-0.8225115
733.5513	0.2121181	0.8604258
733.8773	0.1171341	0.9080671
734.2034	0.1832366	-0.4600205
734.5294	0.2127241	-0.9816898
734.8553	-0.1921366	0.03868911
735.1813	-0.03651361	0.5591102
735.5073	0.5178515	0.2833284
735.8333	0.6034464	0.277095
736.1592	-0.2973501	0.1218828
736.4852	0.1292029	-0.2471629
736.8111	0.6966926	0.1368297
737.137	1.232436	0.2657601
737.4628	0.4572245	0.3392941
737.7888	0.771881	-0.7890363
738.1146	1.131107	-0.2341664
738.4404	1.472323	-0.1172414
738.7663	0.5810964	0.3571713
739.0921	-0.2702017	0.4361357
739.4179	-0.4289744	0.69201
739.7437	-0.2776409	0.2877282
740.0695	0.2710633	-0.4906978
740.3952	-0.6633958	-0.1373083
